左右銀青光祿大夫	no
鞏縣令兼陵臺令事	no
都大提舉汴河堤岸	no
入內西京左藏庫使	no
提舉京師諸司庫務	no
提轄文思院上下界	no
知北院樞密副使事	no
尚書省禮部祠部司	no
開封府諸曹參軍事	no
中書門下省檢正房	no
權發遣司農寺都丞	no
殿中省提舉六尚局	no
提舉常平司主管官	no
檢正中書禮房公事	no
管勾作坊造斬馬刀	no
四軍兵馬都指揮使	no
入內內侍省右侍禁	no
提舉常平茶鹽公事	no
右僕射兼門下侍郎	no
兩浙路提舉市舶司	no
尚書省右司員外郎	no
皇太子宮左春坊司	no
天武右廂都指揮使	no
權發遣某府軍府事	no
樞密院戶房副承旨	no
內侍省左右班都知	no
都大管勾催遣輦運	no
轉運司主管文字廳	no
三省樞密院架閣庫	no
權尚書省戶部尚書	no
都提舉市易司公事	no
同管勾安撫司公事	no
主管書寫機宜文字	no
權主管殿前司公事	no
提點開封府界公事	no
尚書省禮部主客司	no
排岸兼管船場公事	no
親王府記室參軍事	no
司天監曆算科主簿	no
宣諭使司準備差遣	no
太子左監門率府率	no
招撫使司準備將領	no
提點刑獄司檢法官	no
在京市易西務下界	no
尚書省吏部膳部司	no
勾當東八作司公事	no
專切提舉監修實錄	no
經略安撫使司判官	no
主管三省架閣文字	no
殿前指揮使都虞候	no
提點左廂諸監公事	no
在京市易東務上界	no
侍衛馬軍行司職事	no
中書檢正吏房公事	no
主管成都府玉局觀	no
提轄五州兵士公事	no
提領左藏封樁庫所	no
太和宮漢兒都部署	no
諸司審計司幹辦官	no
提轄雜買務雜賣場	no
制置使司幹辦公事	no
樞密院逐房副承旨	no
開封府兵曹參軍事	no
延昌宮漢兒都部署	no
走馬承受公事內臣	no
知南院樞密副使事	no
主管尚書吏部架閣	no
同制置三司條例司	no
同判尚書省刑部事	no
監行在諸司審計司	no
御前諸軍副都統制	no
幕職州縣官考課院	no
監京東抽稅竹箔場	no
殿前司都指揮使司	no
左右金吾引駕仗司	no
太子右衛率府副率	no
司天監天文科主簿	no
開封府士曹參軍事	no
提舉在京諸司庫務	no
諸路軍事都督行府	no
尚書省戶部金部司	no
永昌宮漢兒都部署	no
安撫制置司參議官	no
開封府刑曹參軍事	no
安撫大使司參謀官	no
中書檢正五房公事	no
提舉三司帳司勾院	no
侍衛馬步軍都虞候	no
監行在諸軍糧料院	no
走馬承受公事使臣	no
主管城内右廂公事	no
知銀臺通進封駁司	no
監太平惠民南外局	no
總領浙西江東財賦	no
檢正中書吏房公事	no
樞密院兵房副承旨	no
知中外左右諸軍事	no
翰林御書院書學生	no
同知入內內侍省事	no
翰林御書院副知官	no
管勾秦鳳路軍馬事	no
同中書門下平章事	no
主管文德殿鍾鼓院	no
尚書省禮部司郎中	no
總領淮東軍馬錢糧	no
經略安撫都總管司	no
入內內東頭供奉官	no
中書提點五房公事	no
彰愍宮漢兒都部署	no
同勾当三館秘阁事	no
皇太子宮右春坊司	no
提點在京倉草場所	no
經略安撫司參議官	no
長春州錢帛都提點	no
御前忠佐步軍都頭	no
提舉學事管幹文字	no
主管馬軍行司公事	no
三日一至都堂議事	no
翰林御書院押宿官	no
天武以下諸軍指揮	no
管勾殿中省六尚局	no
系府界提點的訛寫	no
主管城内左廂公事	no
御前忠佐馬軍都頭	no
福建路提舉市舶司	no
尚書省左司員外郎	no
黃龍府兵馬都部署	no
積慶宮漢兒都部署	no
太子左司御率府率	no
使持節某州諸軍事	no
入內內侍省小黃門	no
中書檢正禮房公事	no
幹辦戶部分差計司	no
提舉司天監公事所	no
江淮等路發運副使	no
雲騎帶甲剩員指揮	no
尚書省吏部員外郎	no
經略安撫使司管勾	no
判西京留守御史臺	no
判左右金吾街司事	no
刑部隨時撥卻行案	no
檢正中書五房公事	no
勾當制置群牧司事	no
荊湖南路鎮撫大使	no
